      No     Day     Mon    Year  Qobs_0000000398  Qsim_0000000398  Qobs_0000000333  Qsim_0000000333
     380      15       1    1991      411.0000000     3100.3967286     2700.0000000     2953.7537347
     381      16       1    1991      345.0000000     2864.1475242     2520.0000000     2734.6408425
     382      17       1    1991      293.0000000     2616.9177355     2310.0000000     2496.4580675
     383      18       1    1991      251.0000000     2407.0946775     2140.0000000     2306.6615632
     384      19       1    1991      222.0000000     2254.1638301     2020.0000000     2172.6596761
     385      20       1    1991      215.0000000     2127.4279879     1910.0000000     2053.5454412
     386      21       1    1991      213.0000000     1996.5638374     1780.0000000     1920.9924109
     387      22       1    1991      202.0000000     1897.7044120     1690.0000000     1828.7792883
     388      23       1    1991      200.0000000     1822.2454646     1630.0000000     1762.9609304
     389      24       1    1991      192.0000000     1753.2701662     1570.0000000     1697.0366202
     390      25       1    1991      176.0000000     1654.2116954     1470.0000000     1591.6903264
     391      26       1    1991      164.0000000     1577.8117698     1410.0000000     1526.8879649
     392      27       1    1991      157.0000000     1526.6227284     1370.0000000     1482.5576685
     393      28       1    1991      134.0000000     1472.9599161     1320.0000000     1428.6387379
     394      29       1    1991      130.0000000     1417.5953983     1270.0000000     1375.0793460
     395      30       1    1991      119.0000000     1378.1698242     1240.0000000     1341.8350919
     396      31       1    1991      107.0000000     1359.1904409     1230.0000000     1328.8678148
     397       1       2    1991      112.0000000     1329.7440753     1200.0000000     1296.1446168
     398       2       2    1991      109.0000000     1288.3571088     1160.0000000     1253.6370549
     399       3       2    1991      101.0000000     1252.7036167     1130.0000000     1221.3204697
     400       4       2    1991       98.0000000     1227.3190804     1110.0000000     1199.1734255
     401       5       2    1991       84.0000000     1204.4582668     1090.0000000     1177.1772420
     402       6       2    1991       93.0000000     1181.8092275     1070.0000000     1155.3156013
     403       7       2    1991       80.0000000     1151.6340563     1040.0000000     1123.5742158
     404       8       2    1991       73.0000000     1119.3417644     1010.0000000     1091.9405484
     405       9       2    1991       89.0000000     1118.0585380     1020.0000000     1100.4035750
     406      10       2    1991       84.0000000     1126.0513608     1030.0000000     1108.9535818
     407      11       2    1991       78.0000000     1134.1651298     1040.0000000     1117.5819937
     408      12       2    1991       79.0000000     1134.6730199     1040.0000000     1116.2812260
     409      13       2    1991       77.0000000     1109.8496227     1010.0000000     1085.0445585
     410      14       2    1991       80.0000000     1087.5163865      992.0000000     1065.8660266
     411      15       2    1991       72.0000000     1069.5486019      976.0000000     1048.7403273
     412      16       2    1991       78.0000000     1076.7091104      989.0000000     1061.7406720
     413      17       2    1991       74.0000000     1087.6997068     1000.0000000     1072.0523042
     414      18       2    1991       77.0000000     1084.5982857      995.0000000     1065.9526306
     415      19       2    1991       73.0000000     1080.7401686      978.0000000     1060.5324183
     416      20       2    1991       69.0000000     1072.6931882      952.0000000     1045.3052708
     417      21       2    1991       74.0000000     1102.1581930      959.0000000     1076.0655978
     418      22       2    1991       81.0000000     1116.1608798      959.0000000     1083.0166072
     419      23       2    1991      110.0000000     1127.5466528      979.0000000     1102.2653148
     420      24       2    1991      180.0000000     1160.0146747     1020.0000000     1140.7637647
     421      25       2    1991      213.0000000     1197.6589879     1060.0000000     1179.8510172
     422      26       2    1991      222.0000000     1242.1492734     1110.0000000     1228.4671392
     423      27       2    1991      208.0000000     1299.8350183     1170.0000000     1288.2415651
     424      28       2    1991      211.0000000     1354.5500190     1230.0000000     1342.0521787
     425       1       3    1991      214.0000000     1370.6156946     1240.0000000     1346.9959697
     426       2       3    1991      208.0000000     1373.2462636     1230.0000000     1342.3375998
     427       3       3    1991      221.0000000     1392.9857808     1260.0000000     1370.3164663
     428       4       3    1991      281.0000000     1414.2518753     1290.0000000     1394.4105965
     429       5       3    1991      219.0000000     1431.1085711     1310.0000000     1410.4220701
     430       6       3    1991      190.0000000     1469.4080580     1360.0000000     1456.8039843
     431       7       3    1991      173.0000000     1461.0309052     1340.0000000     1433.5113266
     432       8       3    1991      164.0000000     1429.5579198     1310.0000000     1400.9333667
     433       9       3    1991      142.0000000     1404.8936003     1290.0000000     1379.7466198
     434      10       3    1991      133.0000000     1407.6211451     1300.0000000     1389.8972717
     435      11       3    1991      133.0000000     1414.5260947     1310.0000000     1397.1486256
     436      12       3    1991      118.0000000     1444.3902471     1350.0000000     1434.4729263
     437      13       3    1991      127.0000000     1442.8441596     1340.0000000     1422.1794955
     438      14       3    1991      113.0000000     1422.3926920     1320.0000000     1400.0596441
     439      15       3    1991      107.0000000     1399.8631170     1300.0000000     1378.0944608
     440      16       3    1991      100.0000000     1377.5182651     1280.0000000     1356.2674145
     441      17       3    1991      100.0000000     1332.1944163     1230.0000000     1304.5640013
     442      18       3    1991       95.0000000     1280.1753031     1180.0000000     1252.9714666
     443      19       3    1991       98.0000000     1309.3323651     1160.0000000     1271.9885767
     444      20       3    1991      119.0000000     1328.8938642     1180.0000000     1287.4231798
     445      21       3    1991      159.0000000     1410.4136429     1260.0000000     1382.6474427
     446      22       3    1991      196.0000000     1559.2994048     1410.0000000     1540.8178245
     447      23       3    1991      242.0000000     1669.8542813     1530.0000000     1651.4371220
     448      24       3    1991      216.0000000     1815.3898286     1700.0000000     1813.2549838
     449      25       3    1991      180.0000000     1945.4360709     1830.0000000     1937.7890147
     450      26       3    1991      145.0000000     1882.9683948     1720.0000000     1823.6109475
     451      27       3    1991      127.0000000     1760.1520310     1600.0000000     1700.5322061
     452      28       3    1991      117.0000000     1664.3224250     1520.0000000     1615.9905366
     453      29       3    1991      109.0000000     1625.0797592     1500.0000000     1592.3485060
     454      30       3    1991      106.0000000     1607.8188208     1490.0000000     1579.0480161
     455      31       3    1991       99.0000000     1562.4687488     1440.0000000     1526.0469862
     456       1       4    1991       96.0000000     1500.6864049     1380.0000000     1463.3092439
     457       2       4    1991       88.0000000     1444.7051794     1330.0000000     1410.8035962
     458       3       4    1991       87.0000000     1399.0510023     1290.0000000     1368.5030635
     459       4       4    1991       82.0000000     1371.8296918     1270.0000000     1346.6983088
     460       5       4    1991       84.0000000     1326.7063392     1220.0000000     1295.2418442
     461       6       4    1991       67.0000000     1281.6559627     1180.0000000     1253.2542049
     462       7       4    1991       89.0000000     1277.8642430     1190.0000000     1261.5837196
     463       8       4    1991       75.0000000     1308.9613482     1230.0000000     1300.1494926
     464       9       4    1991       79.0000000     1316.0751819     1230.0000000     1298.7120330
     465      10       4    1991       70.0000000     1314.0667994     1230.0000000     1297.2869267
     466      11       4    1991       69.0000000     1304.4644249     1220.0000000     1285.9410655
     467      12       4    1991       69.0000000     1284.9862263     1200.0000000     1264.6748201
     468      13       4    1991       56.0000000     1240.1913609     1150.0000000     1213.4832271
     469      14       4    1991       63.0000000     1196.3692270     1110.0000000     1172.3706633
     470      15       4    1991       58.0000000     1162.6247221     1080.0000000     1141.2972182
     471      16       4    1991       56.0000000     1138.9573660     1060.0000000     1120.2788629
     472      17       4    1991       54.0000000     1109.9357125     1030.0000000     1089.3090564
     473      18       4    1991       57.0000000     1094.1490657     1020.0000000     1078.3914123
     474      19       4    1991       53.0000000     1076.4817762     1000.0000000     1058.7845495
     475      20       4    1991       53.0000000     1102.5140785     1040.0000000     1098.7757272
     476      21       4    1991       65.0000000     1118.2158094     1050.0000000     1107.3025335
     477      22       4    1991       69.0000000     1083.7949599     1000.0000000     1058.3034326
     478      23       4    1991       61.0000000     1081.8180989     1010.0000000     1069.0629198
     479      24       4    1991       56.0000000     1096.1243295     1030.0000000     1086.9942668
     480      25       4    1991       56.0000000     1114.5126145     1050.0000000     1106.0142124
     481      26       4    1991       53.0000000     1094.7445776     1020.0000000     1075.1426537
     482      27       4    1991       49.0000000     1086.7726530     1020.0000000     1074.3132134
     483      28       4    1991       53.0000000     1078.0604491     1010.0000000     1063.5970832
     484      29       4    1991       48.0000000     1057.3998307      982.0000000     1036.5368378
     485      30       4    1991       57.0000000     1097.4711106      983.0000000     1076.9891067
     486       1       5    1991       69.0000000     1175.5229473     1090.0000000     1170.7038510
     487       2       5    1991       89.0000000     1215.9905093     1140.0000000     1209.2756999
     488       3       5    1991      105.0000000     1262.4408885     1190.0000000     1256.7626501
     489       4       5    1991       79.0000000     1333.1211215     1270.0000000     1335.0757934
     490       5       5    1991       69.0000000     1341.7284224     1260.0000000     1323.8951780
     491       6       5    1991       71.0000000     1329.9045534     1250.0000000     1312.4504677
     492       7       5    1991       60.0000000     1294.4507272     1210.0000000     1270.7308460
     493       8       5    1991       64.0000000     1275.6493435     1200.0000000     1259.3028400
     494       9       5    1991       59.0000000     1263.8551043     1190.0000000     1247.9698097
     495      10       5    1991       57.0000000     1216.2225971     1130.0000000     1190.7702393
     496      11       5    1991       55.0000000     1173.5268235     1090.0000000     1150.9654921
     497      12       5    1991       53.0000000     1153.1780683     1080.0000000     1138.4485489
     498      13       5    1991       52.0000000     1334.1140433     1320.0000000     1376.8235665
     499      14       5    1991       50.0000000     1851.1807060     1920.0000000     1976.8852237
     500      15       5    1991       52.0000000     2093.3478525     2050.0000000     2113.1454431
     501      16       5    1991       54.0000000     1946.1602290     1820.0000000     1881.1479907
     502      17       5    1991       54.0000000     1811.4600935     1720.0000000     1777.3741028
     503      18       5    1991       55.0000000     1794.8245664     1730.0000000     1786.1461081
     504      19       5    1991       48.0000000     1795.7220068     1730.0000000     1784.9955040
     505      20       5    1991       48.0000000     1786.6988010     1720.0000000     1773.9093540
     506      21       5    1991       49.0000000     1767.7476118     1700.0000000     1752.8820483
     507      22       5    1991       41.0000000     1692.5741110     1610.0000000     1661.9085283
     508      23       5    1991       40.0000000     1609.1779941     1530.0000000     1580.9842264
     509      24       5    1991       40.0000000     1543.5514489     1470.0000000     1520.1050140
     510      25       5    1991       39.0000000     1482.5458443     1410.0000000     1459.2671569
     511      26       5    1991       43.0000000     1429.3010145     1360.0000000     1408.4672739
     512      27       5    1991       39.0000000     1386.0985144     1320.0000000     1367.7023014
     513      28       5    1991       36.0000000     1329.7909188     1260.0000000     1306.9694615
     514      29       5    1991       33.0000000     1307.5218318     1250.0000000     1296.2662331
     515      30       5    1991       39.0000000     1288.9977406     1230.0000000     1275.5903264
     516      31       5    1991       34.0000000     1275.9334603     1220.0000000     1264.9396609
     517       1       6    1991       37.0000000     1249.7533313     1190.0000000     1234.3123439
     518       2       6    1991       35.0000000     1219.0286039     1160.0000000     1203.7066535
     519       3       6    1991       29.0000000     1188.3280292     1130.0000000     1173.1210210
     520       4       6    1991       33.0000000     1173.0792102     1120.0000000     1162.5540174
     521       5       6    1991       34.0000000     1193.8897373     1150.0000000     1192.6882193
     522       6       6    1991       32.0000000     1258.5474228     1200.0000000     1249.7047624
     523       7       6    1991       38.0000000     1317.3429878     1260.0000000     1315.1187328
     524       8       6    1991       39.0000000     1374.6486986     1330.0000000     1377.1193877
     525       9       6    1991       41.0000000     1436.5044325     1390.0000000     1441.2494167
     526      10       6    1991       44.0000000     1454.4302329     1380.0000000     1431.5319680
     527      11       6    1991       48.0000000     1499.0954884     1460.0000000     1504.5918617
     528      12       6    1991       42.0000000     1545.1741412     1500.0000000     1543.7042504
     529      13       6    1991       37.0000000     1561.0533688     1510.0000000     1552.9380251
     530      14       6    1991       39.0000000     1539.7072713     1480.0000000     1522.2260722
     531      15       6    1991       35.0000000     1509.2989455     1450.0000000     1492.7118658
     532      16       6    1991       31.0000000     1497.7957959     1440.0000000     1487.0454542
     533      17       6    1991       33.0000000     1475.7340144     1410.0000000     1459.4757563
     534      18       6    1991       31.0000000     1596.9462986     1580.0000000     1626.2162577
     535      19       6    1991       28.0000000     2003.0815514     2060.0000000     2103.6435395
     536      20       6    1991       60.0000000     2521.6059080     2540.0000000     2612.3906238
     537      21       6    1991       48.0000000     2701.1090873     2650.0000000     2704.1277860
     538      22       6    1991       54.0000000     2635.8885497     2550.0000000     2600.5288746
     539      23       6    1991       63.0000000     2557.6520349     2470.0000000     2521.4936412
     540      24       6    1991       41.0000000     2494.2272073     2420.0000000     2467.3245942
     541      25       6    1991       42.0000000     2416.7257913     2340.0000000     2386.0412290
     542      26       6    1991       43.0000000     2350.7863928     2280.0000000     2325.2848819
     543      27       6    1991       38.0000000     2262.8132958     2170.0000000     2219.7748585
     544      28       6    1991       38.0000000     2212.7216049     2140.0000000     2190.9444221
     545      29       6    1991       35.0000000     2214.1745871     2160.0000000     2206.2757134
     546      30       6    1991       41.0000000     2254.8519078     2210.0000000     2254.4505902
     547       1       7    1991       41.0000000     2287.8826906     2240.0000000     2283.4146838
     548       2       7    1991       38.0000000     2293.3153401     2240.0000000     2282.4460640
     549       3       7    1991       34.0000000     2222.5612517     2150.0000000     2191.5381554
     550       4       7    1991       27.0000000     2100.4714003     2020.0000000     2060.6851352
     551       5       7    1991       31.0000000     1984.7512751     1910.0000000     1949.8818184
     552       6       7    1991       30.0000000     1904.5536946     1840.0000000     1879.1235808
     553       7       7    1991       26.0000000     1836.0717505     1760.0000000     1808.5986874
     554       8       7    1991       30.0000000     1760.5030232     1690.0000000     1732.3270864
     555       9       7    1991       31.0000000     1699.4231180     1640.0000000     1678.7743566
     556      10       7    1991       23.0000000     1702.3935230     1660.0000000     1698.0271618
     557      11       7    1991       35.0000000     1705.9958529     1660.0000000     1697.3215080
     558      12       7    1991       19.0000000     1692.2134568     1640.0000000     1680.1013622
     559      13       7    1991       24.0000000     1701.6124259     1620.0000000     1683.1565576
     560      14       7    1991       26.0000000     1704.1340367     1640.0000000     1691.7997716
     561      15       7    1991       27.0000000     1723.6830810     1680.0000000     1722.8771332
     562      16       7    1991       41.0000000     1737.1283315     1690.0000000     1730.2513273
     563      17       7    1991       34.0000000     1753.6040049     1710.0000000     1749.3145557
     564      18       7    1991       27.0000000     1741.6520124     1690.0000000     1728.4758259
     565      19       7    1991       25.0000000     1682.0795106     1620.0000000     1657.6881906
     566      20       7    1991       23.0000000     1711.3575448     1680.0000000     1716.9148843
     567      21       7    1991       22.0000000     1716.4008361     1670.0000000     1706.1850665
     568      22       7    1991       27.0000000     1651.5016182     1590.0000000     1625.4965197
     569      23       7    1991       23.0000000     1601.5371047     1550.0000000     1584.8824131
     570      24       7    1991       21.0000000     1571.7672841     1520.0000000     1557.9806704
     571      25       7    1991       23.0000000     1589.8913459     1520.0000000     1575.8608762
     572      26       7    1991       33.0000000     1605.4255284     1550.0000000     1597.9914196
     573      27       7    1991       23.0000000     1621.9332919     1580.0000000     1619.9044617
     574      28       7    1991       29.0000000     1663.7005095     1630.0000000     1667.1266866
     575      29       7    1991       30.0000000     1766.6143190     1750.0000000     1786.2750516
     576      30       7    1991       35.0000000     1787.4174085     1720.0000000     1770.2587431
     577      31       7    1991       27.0000000     1700.2216312     1620.0000000     1664.8907585
     578       1       8    1991       45.0000000     1627.4459235     1570.0000000     1608.0548413
     579       2       8    1991       47.0000000     1653.3614235     1620.0000000     1657.0813517
     580       3       8    1991       40.0000000     1663.6897697     1620.0000000     1656.2100436
     581       4       8    1991       35.0000000     1585.5191946     1520.0000000     1555.3956821
     582       5       8    1991       26.0000000     1546.2796626     1500.0000000     1534.6326979
     583       6       8    1991       23.0000000     1509.9538308     1460.0000000     1493.9161435
     584       7       8    1991       30.0000000     1463.9627378     1410.0000000     1443.4914693
     585       8       8    1991       33.0000000     1429.3416279     1380.0000000     1412.7685483
     586       9       8    1991       30.0000000     1380.9310537     1330.0000000     1362.1452980
     587      10       8    1991       28.0000000     1345.1796272     1300.0000000     1331.5633247
     588      11       8    1991       19.0000000     1314.4616455     1270.0000000     1301.0112003
     589      12       8    1991       20.0000000     1268.3526756     1220.0000000     1250.4862780
     590      13       8    1991       16.0000000     1233.1372579     1190.0000000     1219.9861844
     591      14       8    1991       18.0000000     1217.9536015     1180.0000000     1209.5087888
     592      15       8    1991       18.0000000     1199.6549111     1160.0000000     1189.0521759
     593      16       8    1991       20.0000000     1179.0973670     1140.0000000     1168.6146217
     594      17       8    1991       16.0000000     1158.5640548     1120.0000000     1148.1945732
     595      18       8    1991       15.0000000     1138.0529567     1100.0000000     1127.7906292
     596      19       8    1991       15.0000000     1102.1329164     1060.0000000     1087.4015244
     597      20       8    1991       14.0000000     1069.3756459     1030.0000000     1057.0261152
     598      21       8    1991       15.0000000     1054.3503276     1020.0000000     1046.6633663
     599      22       8    1991       13.0000000     1043.9267865     1010.0000000     1036.3346273
     600      23       8    1991       12.0000000     1033.4797026      999.0000000     1025.7943511
     601      24       8    1991       11.0000000     1030.9709390     1000.0000000     1026.0061308
     602      25       8    1991       12.0000000     1045.9183702     1020.0000000     1045.4147419
     603      26       8    1991       11.0000000     1021.5533962      983.0000000     1008.0976832
     604      27       8    1991       13.0000000      991.8882711      956.0000000      980.7892276
     605      28       8    1991       11.0000000      962.9761366      927.0000000      951.4888085
     606      29       8    1991       12.0000000      945.9602935      914.0000000      938.1959097
     607      30       8    1991       12.0000000      927.9814167      895.0000000      918.9100605
     608      31       8    1991       11.0000000      907.8685264      875.0000000      898.6308310
     609       1       9    1991       11.0000000      886.6857460      850.0000000      877.0954514
     610       2       9    1991       17.0000000      851.8451283      813.0000000      838.1638862
     611       3       9    1991       11.0000000      812.7996846      777.0000000      800.0731625
     612       4       9    1991       12.0000000      815.0452283      791.0000000      813.8016229
     613       5       9    1991       11.0000000      814.0676061      786.0000000      808.5363339
     614       6       9    1991       11.0000000      806.4407175      778.0000000      800.2769205
     615       7       9    1991       18.0000000      803.5353313      777.0000000      799.0230408
     616       8       9    1991       11.0000000      793.7499808      765.0000000      786.7743823
     617       9       9    1991       13.0000000      760.6272423      726.0000000      747.5306593
     618      10       9    1991       12.0000000      753.1231391      726.0000000      749.2817596
     619      11       9    1991       11.0000000      787.6116136      733.0000000      793.6997797
     620      12       9    1991       20.0000000      785.7225688      738.0000000      772.0671959
     621      13       9    1991       21.0000000      805.8140516      790.0000000      813.5136354
     622      14       9    1991       29.0000000      847.3105908      829.0000000      852.0981252
     623      15       9    1991       28.0000000      858.0879191      832.0000000      854.7037641
     624      16       9    1991       20.0000000      815.1429765      776.0000000      798.3293555
     625      17       9    1991       20.0000000      780.3354547      748.0000000      769.9724452
     626      18       9    1991       20.0000000      771.2300342      745.0000000      766.6307311
     627      19       9    1991       12.0000000      789.4550068      770.0000000      791.3035968
     628      20       9    1991       11.0000000      787.8637525      761.0000000      781.9898386
     629      21       9    1991       11.0000000      756.9148271      724.0000000      744.6883495
     630      22       9    1991       22.0000000      764.4195799      714.0000000      767.5936830
     631      23       9    1991       14.0000000      791.0041460      753.0000000      786.8558410
     632      24       9    1991       48.0000000      870.5717373      870.0000000      893.5301397
     633      25       9    1991       45.0000000      985.6329364      905.0000000      975.7618639
     634      26       9    1991       80.0000000      986.8680549      894.0000000      964.5761096
     635      27       9    1991       61.0000000      944.7100150      870.0000000      925.9625406
     636      28       9    1991       61.0000000      988.3973193      900.0000000      976.2662601
     637      29       9    1991       65.0000000     1059.0239701      983.0000000     1065.6189541
     638      30       9    1991       63.0000000     1094.7755758     1020.0000000     1087.6247877
     639       1      10    1991       90.0000000     1078.8261603     1010.0000000     1067.5605416
     640       2      10    1991       59.0000000     1062.5278091      998.0000000     1051.5503375
     641       3      10    1991       45.0000000     1088.3344950     1040.0000000     1090.1510630
     642       4      10    1991       42.0000000     1102.2930249     1050.0000000     1097.2155315
     643       5      10    1991       41.0000000     1166.2680003     1070.0000000     1165.2269445
     644       6      10    1991       41.0000000     1193.6138577     1090.0000000     1174.5057976
     645       7      10    1991       73.0000000     1176.2174888     1100.0000000     1166.9160771
     646       8      10    1991       96.0000000     1155.1371610     1080.0000000     1141.2466037
     647       9      10    1991       61.0000000     1153.8572376     1090.0000000     1147.3935175
     648      10      10    1991       44.0000000     1121.3530049     1050.0000000     1103.9721076
     649      11      10    1991       42.0000000     1078.0930493     1010.0000000     1061.3003641
     650      12      10    1991       41.0000000     1075.3960544      986.0000000     1062.1216636
     651      13      10    1991       42.0000000     1044.8647590      954.0000000     1021.8578407
     652      14      10    1991       61.0000000     1016.7144476      950.0000000     1007.4384736
     653      15      10    1991       55.0000000     1040.7289635      987.0000000     1041.2862038
     654      16      10    1991       41.0000000     1045.4886025      979.0000000     1033.0703188
     655      17      10    1991       48.0000000     1045.3047940      960.0000000     1031.4269212
     656      18      10    1991       52.0000000     1078.6798094      977.0000000     1062.3819145
     657      19      10    1991       66.0000000     1065.1167699      975.0000000     1047.5172470
     658      20      10    1991       59.0000000     1047.4405920      966.0000000     1033.9314194
     659      21      10    1991       71.0000000     1046.3190793      973.0000000     1036.7179159
     660      22      10    1991       74.0000000     1033.7866479      962.0000000     1021.2961356
     661      23      10    1991       70.0000000     1020.5068357      953.0000000     1009.1008576
     662      24      10    1991       59.0000000     1005.0405269      940.0000000      993.2824753
     663      25      10    1991       57.0000000      979.7540044      915.0000000      965.7449004
     664      26      10    1991       57.0000000      941.9917125      877.0000000      925.4536368
     665      27      10    1991       51.0000000      910.7765135      851.0000000      897.3795808
     666      28      10    1991       47.0000000      881.7655412      824.0000000      868.5012936
     667      29      10    1991       48.0000000      866.6145606      815.0000000      857.7888034
     668      30      10    1991       45.0000000      847.0579387      788.0000000      836.2439847
     669      31      10    1991       43.0000000      844.7636979      790.0000000      836.2901767
     670       1      11    1991       40.0000000      845.1343110      776.0000000      826.3722472
     671       2      11    1991       47.0000000      850.0024221      781.0000000      841.2223372
     672       3      11    1991       46.0000000      882.2145011      785.0000000      879.4941469
     673       4      11    1991       76.0000000      932.1153175      802.0000000      912.4279348
     674       5      11    1991       60.0000000      957.2465214      840.0000000      948.5500055
     675       6      11    1991      132.0000000     1058.1335560      970.0000000     1069.5966451
     676       7      11    1991      133.0000000     1241.3886020     1160.0000000     1262.1310920
     677       8      11    1991      113.0000000     1332.4857915     1190.0000000     1319.3716319
     678       9      11    1991      120.0000000     1349.1002095     1190.0000000     1325.5498874
     679      10      11    1991      141.0000000     1346.6610426     1210.0000000     1329.9297689
     680      11      11    1991      208.0000000     1354.1510636     1180.0000000     1318.1762278
     681      12      11    1991      166.0000000     1454.8848637     1240.0000000     1414.8867601
     682      13      11    1991      183.0000000     1526.5380477     1220.0000000     1505.2838353
     683      14      11    1991      299.0000000     1681.6696201     1240.0000000     1628.0408073
     684      15      11    1991      521.0000000     1841.4104462     1480.0000000     1832.7336692
     685      16      11    1991      443.0000000     2099.3216940     1820.0000000     2123.5817123
     686      17      11    1991      304.0000000     2069.3558754     1750.0000000     2004.7085030
     687      18      11    1991      231.0000000     1936.1341769     1610.0000000     1856.4486718
     688      19      11    1991      192.0000000     1870.2382034     1570.0000000     1811.1661110
     689      20      11    1991      199.0000000     1826.6035839     1560.0000000     1783.8602754
     690      21      11    1991      201.0000000     1856.1217034     1630.0000000     1831.0238836
     691      22      11    1991      173.0000000     1829.6160272     1620.0000000     1790.4540570
     692      23      11    1991      159.0000000     1768.7090179     1580.0000000     1727.1686400
     693      24      11    1991      160.0000000     1661.8687825     1480.0000000     1610.0201160
     694      25      11    1991      146.0000000     1521.7394994     1350.0000000     1465.6912202
     695      26      11    1991      110.0000000     1392.7139723     1240.0000000     1343.5707695
     696      27      11    1991      114.0000000     1310.6411511     1180.0000000     1275.7580783
     697      28      11    1991       97.0000000     1274.8072706     1160.0000000     1250.7835284
     698      29      11    1991       89.0000000     1225.9210701     1110.0000000     1196.4207797
     699      30      11    1991       73.0000000     1170.7695578     1060.0000000     1142.4936824
     700       1      12    1991       69.0000000     1116.1341422     1010.0000000     1088.9483211
     701       2      12    1991       67.0000000     1068.1230321      968.0000000     1043.7383433
     702       3      12    1991       63.0000000     1032.3671183      939.0000000     1011.8237692
     703       4      12    1991       58.0000000     1012.2762119      926.0000000      996.1700114
     704       5      12    1991       59.0000000      996.1515069      913.0000000      980.7470619
     705       6      12    1991       53.0000000      974.1291860      892.0000000      957.5288149
     706       7      12    1991       54.0000000      945.8929588      865.0000000      928.4925008
     707       8      12    1991       51.0000000      923.4448699      847.0000000      908.6182112
     708       9      12    1991       47.0000000      900.1601970      825.0000000      884.8884986
     709      10      12    1991       42.0000000      866.8755391      791.0000000      849.2880386
     710      11      12    1991       40.0000000      852.6030894      785.0000000      841.8033426
     711      12      12    1991       39.0000000      855.6675855      793.0000000      848.4225143
     712      13      12    1991       36.0000000      848.9399341      784.0000000      838.1350417
     713      14      12    1991       37.0000000      826.8660346      760.0000000      812.9316187
     714      15      12    1991       32.0000000      809.1785497      746.0000000      797.8039926
     715      16      12    1991       37.0000000      802.0597555      726.0000000      795.9157701
     716      17      12    1991       62.0000000      922.1599541      754.0000000      895.9435705
     717      18      12    1991      118.0000000     1010.2215297      802.0000000      986.7308762
     718      19      12    1991      170.0000000     1197.8699228      918.0000000     1200.6692249
     719      20      12    1991      229.0000000     1523.1478413     1170.0000000     1517.2168446
     720      21      12    1991      448.0000000     1956.7342980     1540.0000000     2007.5430574
     721      22      12    1991      464.0000000     2508.8691853     1920.0000000     2502.3731576
     722      23      12    1991      675.0000000     3010.7043763     2540.0000000     3062.5816636
     723      24      12    1991      844.0000000     3779.7825426     3460.0000000     3908.3079331
     724      25      12    1991      569.0000000     4261.6955865     3930.0000000     4300.6955782
     725      26      12    1991      358.0000000     4150.7619513     3740.0000000     4049.7906349
     726      27      12    1991      279.0000000     3614.5203625     3170.0000000     3434.5721823
     727      28      12    1991      238.0000000     3054.2181958     2670.0000000     2895.3230586
     728      29      12    1991      201.0000000     2647.3831078     2340.0000000     2532.2408934
     729      30      12    1991      185.0000000     2348.9754849     2090.0000000     2256.6242032
     730      31      12    1991      165.0000000     2098.9338971     1870.0000000     2016.9645721
     731       1       1    1992      140.0000000     1899.2705292     1700.0000000     1831.8238117
     732       2       1    1992      126.0000000     1745.6155857     1570.0000000     1690.1631725
     733       3       1    1992      117.0000000     1644.3423171     1490.0000000     1602.5122024
     734       4       1    1992      114.0000000     1544.3452616     1390.0000000     1497.3909154
     735       5       1    1992      108.0000000     1478.4784455     1340.0000000     1443.6498010
     736       6       1    1992      108.0000000     1460.3951306     1340.0000000     1439.1629089
     737       7       1    1992      101.0000000     1439.5908655     1320.0000000     1415.2494863
     738       8       1    1992       97.0000000     1440.4892615     1330.0000000     1421.9169779
     739       9       1    1992       89.0000000     1428.5147062     1290.0000000     1403.6941327
     740      10       1    1992      111.0000000     1428.5491008     1260.0000000     1395.5650162
     741      11       1    1992      135.0000000     1439.8462387     1290.0000000     1417.0617359
     742      12       1    1992      171.0000000     1501.5279760     1380.0000000     1498.1791587
     743      13       1    1992      125.0000000     1552.8603124     1430.0000000     1542.1241297
     744      14       1    1992      111.0000000     1480.2784672     1330.0000000     1436.7607042
     745      15       1    1992      100.0000000     1381.8894949     1240.0000000     1342.0315939
     746      16       1    1992       87.0000000     1317.4111257     1190.0000000     1287.8288373
     747      17       1    1992       75.0000000     1277.9097997     1160.0000000     1253.9365729
     748      18       1    1992       79.0000000     1228.0040299     1110.0000000     1200.4092574
     749      19       1    1992       70.0000000     1203.3175454     1090.0000000     1177.2104253
     750      20       1    1992       72.0000000     1188.1823406     1080.0000000     1167.1279614
     751      21       1    1992       87.0000000     1190.6727875     1090.0000000     1174.5760728
     752      22       1    1992       79.0000000     1165.4566762     1060.0000000     1141.7882662
     753      23       1    1992       71.0000000     1132.0287001     1030.0000000     1109.2756759
     754      24       1    1992       66.0000000     1092.7329941      992.0000000     1068.9724043
     755      25       1    1992       67.0000000     1064.9919919      971.0000000     1045.8542909
     756      26       1    1992       65.0000000     1034.4297340      941.0000000     1013.9003527
     757      27       1    1992       59.0000000     1005.8778668      916.0000000      987.0923193
     758      28       1    1992       57.0000000      990.2650444      906.0000000      975.4566696
     759      29       1    1992       54.0000000      974.0414469      890.0000000      958.3361726
     760      30       1    1992       59.0000000      967.6351046      884.0000000      955.8298298
     761      31       1    1992       57.0000000      969.6388742      879.0000000      958.8963112
     762       1       2    1992       56.0000000      961.0452993      867.0000000      946.7798917
